"year","species","BBmsy","FFmsy"
2019,"MUT_17_18",0.836146531709361,0.980375226456909
2019,"MUT_17_18",0.921827961420817,0.83375045430421
2019,"MUT_17_18",0.856478021546583,1.19036868505468
2019,"MUT_17_18",0.873923346900891,0.766057893659161
2019,"MUT_17_18",0.867548405618136,0.908950045927719
2019,"MUT_17_18",0.874308422960317,1.13142818791298
2019,"MUT_17_18",0.839544004431639,1.08774086369419
2019,"MUT_17_18",0.802297972720001,1.09670827396418
2019,"MUT_17_18",0.778554161309671,1.04750538025192
2019,"MUT_17_18",0.954840836985634,0.91410045095536
2019,"MUT_17_18",0.932184172909962,0.715164636430573
2019,"MUT_17_18",0.776149752982522,1.16283818769958
2019,"MUT_17_18",0.90267343909943,1.06112456881412
2019,"MUT_17_18",0.860334012962554,0.884999548357542
2019,"MUT_17_18",1.10571292610885,0.604902776315865
2019,"MUT_17_18",0.859734399332555,0.953878245816855
2019,"MUT_17_18",0.778506621735064,1.0857219696531
2019,"MUT_17_18",0.894746193449656,1.04676140141496
2019,"MUT_17_18",0.822623299417248,0.957274215917333
2019,"MUT_17_18",0.84713854236274,0.828780050522628
2019,"MUT_17_18",0.990622687230527,0.815646431440232
2019,"MUT_17_18",0.86574967810466,0.611791746765346
2019,"MUT_17_18",0.761793951913375,1.16161806514556
2019,"MUT_17_18",0.905314254872133,0.921326476705286
2019,"MUT_17_18",0.76047875665193,1.46158081705889
2019,"MUT_17_18",0.93952243522729,0.734216678905732
2019,"MUT_17_18",0.869749376325336,0.990237764544282
2019,"MUT_17_18",0.744676131417081,1.10758323572146
2019,"MUT_17_18",0.941527341935457,0.896115613541602
2019,"MUT_17_18",0.841225087954806,1.16377104838649
2019,"MUT_17_18",0.906900526129091,1.01569527638497
2019,"MUT_17_18",0.877017148710718,1.00209628219841
2019,"MUT_17_18",0.373388538746962,1.91299529495018
2019,"MUT_17_18",0.859390385337597,1.01249733038766
2019,"MUT_17_18",0.803632734369768,1.29937972171855
2019,"MUT_17_18",0.76323801545834,0.920239858162355
2019,"MUT_17_18",1.01573307513126,0.455282806619831
2019,"MUT_17_18",0.759215267266838,1.15499087052358
2019,"MUT_17_18",0.688364434083606,1.33642621759809
2019,"MUT_17_18",0.82538471272579,1.13226182401944
2019,"MUT_17_18",0.776872534925921,0.878582029448999
2019,"MUT_17_18",0.634462577028405,1.80809364564415
2019,"MUT_17_18",0.796623992756848,1.22233493393721
2019,"MUT_17_18",0.787694678591817,1.10495074064496
2019,"MUT_17_18",0.918065388466511,0.903233814518818
2019,"MUT_17_18",0.949203810445827,1.02320782803867
2019,"MUT_17_18",0.727452220540962,0.777902478495492
2019,"MUT_17_18",0.840433729384769,0.971028306627064
2019,"MUT_17_18",0.976345947321081,0.841623912284382
2019,"MUT_17_18",0.849912140679223,1.05530524973354
2019,"MUT_17_18",0.747500042900581,1.18022690258659
2019,"MUT_17_18",0.73077672973383,0.963915103323583
2019,"MUT_17_18",0.850769599451218,1.03798736209157
2019,"MUT_17_18",0.881901978933492,0.952962938691645
2019,"MUT_17_18",0.842441519241642,0.887832731539969
2019,"MUT_17_18",0.666533572524763,1.28061580208429
2019,"MUT_17_18",0.764860229941343,0.987562561203541
2019,"MUT_17_18",0.826299485061193,1.10333931624644
2019,"MUT_17_18",0.927583105893688,0.558565414094622
2019,"MUT_17_18",0.838709612123463,0.839180148414643
2019,"MUT_17_18",0.813666144174362,1.09202705594304
2019,"MUT_17_18",0.896834849426497,0.86763811260935
2019,"MUT_17_18",0.857302508069564,0.856277629514689
2019,"MUT_17_18",0.870005592198692,0.862025821801123
2019,"MUT_17_18",0.681678291139817,1.07125010532142
2019,"MUT_17_18",0.813894268307789,0.929247429824082
2019,"MUT_17_18",0.894396956870528,0.876975067667089
2019,"MUT_17_18",0.866712923424521,0.988021889820981
2019,"MUT_17_18",0.630146575736654,1.06094483963372
2019,"MUT_17_18",0.817866068878892,1.20751637441038
2019,"MUT_17_18",0.97665846012182,0.784093252887613
2019,"MUT_17_18",0.561229620771138,1.41566714924352
2019,"MUT_17_18",0.686705609456492,1.19458027706345
2019,"MUT_17_18",0.801851901840139,1.13744675109841
2019,"MUT_17_18",1.05220610322216,0.615151371596445
2019,"MUT_17_18",0.938503401133313,1.00766604084682
2019,"MUT_17_18",0.855318575897119,0.995745473788712
2019,"MUT_17_18",0.847653784939076,0.848148598264106
2019,"MUT_17_18",0.89987899251211,0.856569288287056
2019,"MUT_17_18",0.913979015351736,0.940077765503728
2019,"MUT_17_18",0.884472949060941,0.814580697037756
2019,"MUT_17_18",0.988726435939355,0.881847074918015
2019,"MUT_17_18",0.689073027091272,1.27366240426969
2019,"MUT_17_18",1.02317220281746,0.668147256602681
2019,"MUT_17_18",0.907585670757592,0.847187283196979
2019,"MUT_17_18",0.831029194351645,0.836478435854814
2019,"MUT_17_18",0.933348393659175,0.816644616218217
2019,"MUT_17_18",0.849415142675703,1.0416849939334
2019,"MUT_17_18",0.907559425840883,0.711258745479623
2019,"MUT_17_18",0.794147663071999,1.10402605768341
2019,"MUT_17_18",0.683802786784387,1.29785461137069
2019,"MUT_17_18",1.01327940547109,0.817771062438719
2019,"MUT_17_18",0.815411662394254,1.05778457286628
