"year","species","BBmsy","FFmsy"
2019,"HKE_17_18",0.938286379789803,0.675848333846234
2019,"HKE_17_18",0.862107983541726,0.727892808479671
2019,"HKE_17_18",0.931383117544784,0.863920866148068
2019,"HKE_17_18",0.870316549182942,0.752354536786095
2019,"HKE_17_18",0.930552936751947,0.767879947266173
2019,"HKE_17_18",0.846207470291037,0.608596332942907
2019,"HKE_17_18",0.748965965966791,0.706461653719402
2019,"HKE_17_18",0.745487591825274,0.685976177198034
2019,"HKE_17_18",0.88459915873055,0.756191742107871
2019,"HKE_17_18",0.833581152610335,0.957779817399254
2019,"HKE_17_18",0.80016731486099,0.996171374191322
2019,"HKE_17_18",0.856321515910999,0.644260199564744
2019,"HKE_17_18",0.828953142805867,0.854717765781265
2019,"HKE_17_18",0.919209927971196,0.683067079414858
2019,"HKE_17_18",0.899069601348048,0.629161220613825
2019,"HKE_17_18",0.873326074749226,0.752596870458016
2019,"HKE_17_18",0.887590580487481,0.620050226390697
2019,"HKE_17_18",0.722119745284391,1.08206885389943
2019,"HKE_17_18",0.918805030592494,0.91737394795084
2019,"HKE_17_18",1.06588854109617,0.524471694099614
2019,"HKE_17_18",0.81824926340201,0.635259010704122
2019,"HKE_17_18",0.686737612020174,1.14179593734166
2019,"HKE_17_18",0.786413154273542,0.703266149493065
2019,"HKE_17_18",0.909272494095151,0.717908225647023
2019,"HKE_17_18",0.531336494793698,0.966195033246953
2019,"HKE_17_18",0.830739327183304,0.824767206309265
2019,"HKE_17_18",0.879312802473483,0.616394822001387
2019,"HKE_17_18",0.797984234768516,0.970458613807078
2019,"HKE_17_18",0.839006619511929,0.890233310703595
2019,"HKE_17_18",0.80694595337078,0.819535352840969
2019,"HKE_17_18",0.876515867099778,0.698152350134921
2019,"HKE_17_18",0.793784585485874,0.688991928676039
2019,"HKE_17_18",0.866863748243478,0.918387613780516
2019,"HKE_17_18",0.732770619637727,1.05540484933284
2019,"HKE_17_18",0.965339785594942,0.822894336254669
2019,"HKE_17_18",0.902437174765807,0.897384737040303
2019,"HKE_17_18",0.83864888210516,0.772823051919348
2019,"HKE_17_18",0.818453764743371,0.756210564736172
2019,"HKE_17_18",0.778814996083696,1.20001739168287
2019,"HKE_17_18",0.757290821507143,1.10003712413101
2019,"HKE_17_18",0.706974722871865,0.682176925783248
2019,"HKE_17_18",1.00005093250167,0.776717309058399
2019,"HKE_17_18",0.878825914526068,0.864356114418626
2019,"HKE_17_18",0.843234685390118,1.09863871655513
2019,"HKE_17_18",0.874606709460877,0.761543987298011
2019,"HKE_17_18",0.813229938816981,0.884565653236902
2019,"HKE_17_18",0.894859532064147,0.734024420935964
2019,"HKE_17_18",0.961389758554837,0.844044796920559
2019,"HKE_17_18",0.761849683707354,0.723197414399317
2019,"HKE_17_18",0.75636329260025,1.10904835905894
2019,"HKE_17_18",0.852550892402864,0.727886066399399
2019,"HKE_17_18",0.866385705472029,0.878126702078793
2019,"HKE_17_18",0.71508380179754,0.887650563782419
2019,"HKE_17_18",0.877566115294753,0.568141324357134
2019,"HKE_17_18",0.857138206807944,0.649297427312543
2019,"HKE_17_18",0.831917660771097,0.698653415393288
2019,"HKE_17_18",0.854995704528847,0.75568391710284
2019,"HKE_17_18",0.865911894527588,0.739038752141792
2019,"HKE_17_18",0.776867961560892,0.990117399982909
2019,"HKE_17_18",0.817779673338489,1.00718244534668
2019,"HKE_17_18",1.01445065388527,0.741124521592745
2019,"HKE_17_18",0.761168954735758,0.911185007124663
2019,"HKE_17_18",0.814853357157159,1.07550206944399
2019,"HKE_17_18",0.940210257402858,0.694568287878529
2019,"HKE_17_18",0.764872385057732,0.764237162711149
2019,"HKE_17_18",0.909006401923405,0.658410141671407
2019,"HKE_17_18",0.622209574132913,1.02218721369029
2019,"HKE_17_18",0.89063285827208,0.662475796043296
2019,"HKE_17_18",0.913209096654618,0.557022224253195
2019,"HKE_17_18",0.91021971884206,0.682263095578924
2019,"HKE_17_18",0.815800545193095,0.756647936513105
2019,"HKE_17_18",0.884675841707842,0.664282508888705
2019,"HKE_17_18",0.707466098314607,0.854947505801743
2019,"HKE_17_18",0.863197021826533,0.731856579868152
2019,"HKE_17_18",0.658501001322326,1.13755312727858
2019,"HKE_17_18",0.766521938450715,0.795908460939888
2019,"HKE_17_18",0.838050949110999,0.739688127337873
2019,"HKE_17_18",0.801907445523268,0.85075433961235
2019,"HKE_17_18",0.838521833842388,0.589871669758249
2019,"HKE_17_18",0.699746946650088,0.843266177352588
2019,"HKE_17_18",0.782566246850787,1.10204614399067
2019,"HKE_17_18",0.824248460666276,0.593922541216359
2019,"HKE_17_18",0.750309837213828,0.743562015710778
2019,"HKE_17_18",0.780770723256064,1.02375800016334
2019,"HKE_17_18",0.861418253589058,0.882459607307324
2019,"HKE_17_18",0.759949853366275,0.718800686004012
2019,"HKE_17_18",0.849555131446267,0.753831618128159
2019,"HKE_17_18",0.901017177477094,0.617471855631434
2019,"HKE_17_18",0.71168858945572,0.743474007979467
2019,"HKE_17_18",0.885190538986335,0.741206776272209
2019,"HKE_17_18",0.943138651058197,0.662996776278148
2019,"HKE_17_18",0.805602629544301,1.17021899754994
2019,"HKE_17_18",0.596102089235759,0.908305971429207
2019,"HKE_17_18",0.654890950838823,0.791434149260072
2019,"HKE_17_18",0.859764258400262,1.03611380209206
2019,"HKE_17_18",0.827504222431444,0.830261954709888
2019,"HKE_17_18",0.855232574360594,0.622799790236265
2019,"HKE_17_18",0.92422551134335,0.841959895089802
2019,"HKE_17_18",0.788762993504792,0.92540013847282
